source_id,title,url,filename,mime_type
1756,TutukaCampaign_DailyAuthFailure_20210325,https://developer.sprint.paymentology.com/wp-content/uploads/2021/03/TutukaCampaign_DailyAuthFailure_20210325.csv,TutukaCampaign_DailyAuthFailure_20210325.csv,
1903,5286077-512,https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/5286077-512.png,5286077-512.png,
1906,DailyAuthFailure_example,https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/DailyAuthFailure_example.csv,DailyAuthFailure_example.csv,
1898,Daily_Settlement_Report_example,https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Daily_Settlement_Report_example.xls,Daily_Settlement_Report_example.xls,
1846,Failed transaction report code descriptions,https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx,Failed-transaction-report-code-descriptions.xlsx,
1900,Failed transactions report Companion - Final,https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transactions-report-Companion-Final.jpg,Failed-transactions-report-Companion-Final.jpg,
2047,AFD Transaction processing,https://developer.sprint.paymentology.com/wp-content/uploads/2021/05/AFD-Transaction-processing.png,AFD-Transaction-processing.png,
2058,Chargeback process flow,https://developer.sprint.paymentology.com/wp-content/uploads/2021/05/Chargeback-process-flow.png,Chargeback-process-flow.png,
2036,Reversal,https://developer.sprint.paymentology.com/wp-content/uploads/2021/05/Reversal.png,Reversal.png,
2020,image (35),https://developer.sprint.paymentology.com/wp-content/uploads/2021/05/image-35.png,image-35.png,
2031,learning,https://developer.sprint.paymentology.com/wp-content/uploads/2021/05/learning.png,learning.png,
2186,ATM,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/ATM.svg,ATM.svg,
2109,Auth,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Auth.png,Auth.png,
2193,CVV,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/CVV.svg,CVV.svg,
2084,Chargeback process flow,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Chargeback-process-flow.png,Chargeback-process-flow.png,
2190,Chargeback,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Chargeback.svg,Chargeback.svg,
2191,Check out,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Check-out.svg,Check-out.svg,
2129,Detailed Settlement report,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Detailed-Settlement-report-1.png,Detailed-Settlement-report-1.png,
2122,Detailed Settlement report,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Detailed-Settlement-report.png,Detailed-Settlement-report.png,
2085,Dispute Resolution Form - Fraud,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Dispute-Resolution-Form-Fraud.docx,Dispute-Resolution-Form-Fraud.docx,
2086,Dispute Resolution Form,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Dispute-Resolution-Form.docx,Dispute-Resolution-Form.docx,
2197,Integrate,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Integrate.svg,Integrate.svg,
2199,Local,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Local.svg,Local.svg,
2206,OTP,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/OTP.svg,OTP.svg,
2205,Originating institution,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Originating-institution.svg,Originating-institution.svg,
2207,PIN verification,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/PIN-verification.svg,PIN-verification.svg,
2208,Prepaid,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Prepaid.svg,Prepaid.svg,
2209,Processor Plus,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Processor-Plus.svg,Processor-Plus.svg,
2210,Processor,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Processor.svg,Processor.svg,
2211,Receiving institution,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Receiving-institution.svg,Receiving-institution.svg,
2212,Reporting,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Reporting.svg,Reporting.svg,
2161,Result codes,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Result-codes.png,Result-codes.png,
2126,Settlement,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Settlement-1.png,Settlement-1.png,
2110,Settlement,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Settlement.png,Settlement.png,
2165,Structure,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Structure.png,Structure.png,
2202,Successful transaction,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Successful-transaction.svg,Successful-transaction.svg,
2204,Transaction,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Transaction.svg,Transaction.svg,
2087,Visa Generic Dispute Form,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/Visa-Generic-Dispute-Form.docx,Visa-Generic-Dispute-Form.docx,
2187,authorize,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/authorize.svg,authorize.svg,
2188,bin,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/bin.svg,bin.svg,
2189,card limit reach,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/card-limit-reach.svg,card-limit-reach.svg,
2192,connect,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/connect.svg,connect.svg,
2117,credit-cards-payment,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/credit-cards-payment.png,credit-cards-payment.png,
2216,customer portal,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/customer-portal.svg,customer-portal.svg,
2194,deduct funds,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/deduct-funds.svg,deduct-funds.svg,
2112,fraud,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/fraud.png,fraud.png,
2195,get started,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/get-started.svg,get-started.svg,
2196,go live,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/go-live.svg,go-live.svg,
2116,headphones,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/headphones.png,headphones.png,
2198,load funds,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/load-funds.svg,load-funds.svg,
2185,money,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/money.svg,money.svg,
2111,revenue,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/revenue.png,revenue.png,
2213,secure,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/secure.svg,secure.svg,
2200,send money,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/send-money.svg,send-money.svg,
2201,settlement,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/settlement.svg,settlement.svg,
2221,support png,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/support-png.png,support-png.png,
2203,testing,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/testing.svg,testing.svg,
2115,tutuka_color (2),https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/tutuka_color-2.png,tutuka_color-2.png,
2222,tutukaman_color,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/tutukaman_color.png,tutukaman_color.png,
2118,tutukaman_denim,https://developer.sprint.paymentology.com/wp-content/uploads/2021/06/tutukaman_denim.png,tutukaman_denim.png,
2257,Companion Transaction processing,https://developer.sprint.paymentology.com/wp-content/uploads/2021/07/Companion-Transaction-processing.png,Companion-Transaction-processing.png,
2259,How QR Payments work,https://developer.sprint.paymentology.com/wp-content/uploads/2021/07/How-QR-Payments-work.png,How-QR-Payments-work.png,
